vp, block, trial, practice, featureBias, soundBias, direction, startFeature, overlap, response, RT
11, 12, 21, 0, 2, 3, 2, 2, 1, 1, 0.000
11, 12, 22, 0, 1, 1, 2, 1, 1, 1, 0.000
11, 12, 23, 0, 2, 1, 2, 1, 2, 1, 0.000
11, 12, 24, 0, 1, 2, 1, 2, 2, 1, 0.000
11, 12, 25, 0, 3, 2, 2, 1, 2, 2, 0.000
11, 12, 26, 0, 1, 2, 2, 2, 2, 1, 0.000
11, 12, 27, 0, 3, 3, 1, 2, 1, 2, 0.000
11, 12, 28, 0, 2, 1, 2, 2, 2, 1, 0.000
11, 12, 29, 0, 3, 3, 2, 2, 2, 2, 0.000
11, 12, 30, 0, 3, 1, 2, 2, 1, 2, 0.000
11, 12, 31, 0, 3, 1, 2, 1, 2, 2, 0.000
